id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,,,
7822985,Luxury apartment for 4 persons,29591818,Frans,,Noord-Oost,52.40238962052545,4.942974958767861,Entire home/apt,150,4,0,,,2,0,,,
13721210,Close to the city centre in a quiet neighbourhood,53212138,Vladimir,,Noord-Oost,52.404275358724824,4.930383005699912,Entire home/apt,150,2,5,2016-10-23,0.30,1,80,,,
854060,"Eco-House, Garden, Silence, Privacy&Bikes",4459890,Anrik,,Noord-Oost,52.38418717538116,4.962456476608059,Entire home/apt,180,3,51,2017-09-22,0.88,1,307,,,
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,,Noord-Oost,52.39549794275491,4.995761024623377,Private room,120,2,0,,,1,348,,,
13269364,Comfortable room 15 minutes to Amsterdam centre.,2527236,Janine,,Noord-Oost,52.39368433825244,4.955274494136902,Private room,55,2,6,2016-09-18,0.33,4,0,,,
17365362,Your nice waggon at the cows paradise,3040748,Henk,,Noord-Oost,52.40693527907112,4.991590390107253,Private room,70,2,16,2017-10-31,1.98,10,247,,,
3561418,Charming dikehouse A'dam North - incl. 4 bikes!!,17929296,"Ernst, Jessica & Madelief",,Noord-Oost,52.38655094788697,4.955695705146791,Entire home/apt,125,3,13,2017-10-29,0.79,1,4,,,
14498590,Family house with garden and free parking,89504630,Jocelyn,,Noord-Oost,52.384892276295226,4.957649653743951,Entire home/apt,150,2,5,2017-08-11,0.32,1,0,,,
10868311,Large Clean & Modern Room for rent,2160394,Serge,,Noord-Oost,52.39711340113671,4.940607195787829,Private room,59,2,2,2017-05-01,0.26,1,0,,,
13853051,LOVELY apt. with cute balcony!,669178,Sammy,,Noord-Oost,52.394007435050604,4.943930183010939,Entire home/apt,79,2,5,2017-09-26,0.30,41,0,,,
19254878,Apartment with garden Amsterdam Noord,134834893,Annemijn,,Noord-Oost,52.393197600364104,4.962329982143832,Entire home/apt,65,1,12,2017-11-19,2.06,1,27,,,
1358042,"Woonboot in Amsterdam, Free parking",7371529,Ton,,Noord-Oost,52.38281122301121,4.966894741231812,Private room,75,2,261,2017-11-19,5.00,1,315,,,
3462884,Private Modern Room + Sunny Terrace,11969034,Raul,,Noord-Oost,52.40383082087025,4.938426697218918,Private room,54,4,150,2017-10-29,3.61,13,81,,,
20304601,Family houseboat close to city center,3370045,Yvette,,Noord-Oost,52.37422760105556,4.979188607444101,Entire home/apt,105,2,1,2017-09-17,0.37,1,0,,,
3036359,"Cosy House Boat, well located",14271525,Annelieke,,Noord-Oost,52.37701145680322,4.978152707300466,Entire home/apt,81,2,9,2017-09-13,0.36,1,326,,,
17585027,Stylish family home in hotspot Amsterdam North,119455184,Nynke,,Noord-Oost,52.40798826149268,4.933076654774773,Entire home/apt,190,4,2,2017-08-10,0.48,1,7,,,
8081294,Room in our new build farm/villa,42686271,Paul,,Noord-Oost,52.4088998377426,4.966513715793625,Private room,95,2,4,2015-10-20,0.15,1,0,,,
21549590,Relax and Chill close to city center,156677971,Lotte,,Noord-Oost,52.39997416669199,4.929888586464194,Private room,60,1,2,2017-11-26,2,1,4,,,
20599269,Relax in Amsterdam's Oasis of Green and Nature,7314931,Daniel,,Noord-Oost,52.41922153748252,4.96534564118302,Entire home/apt,119,2,14,2017-11-19,5.06,1,157,,,
13148907,"Light room in Amsterdam North, 20 bus min. from CS",73344925,Angela,,Noord-Oost,52.39585561189886,4.950574344379998,Private room,62,2,39,2017-11-04,2.11,1,171,,,
16698772,Authentic dyke house at 10 minutes from Amsterdam,110606067,Inge,,Noord-Oost,52.37860447767657,4.9932449668289145,Entire home/apt,125,2,0,,,1,0,,,
21089579,Studio on a houseboat!,28485982,Anouk,,Noord-Oost,52.37527272565201,4.980153169924268,Entire home/apt,100,4,0,,,1,0,,,
14274636,Gorgeous & spacious home in truly unique location,1773041,Bas,,Noord-Oost,52.38612604531767,4.954680298208276,Entire home/apt,149,5,8,2017-07-24,0.51,1,350,,,
19221578,"Cosy, furnished room in a nice apartment",19163028,Laszlo,,Noord-Oost,52.396994266868646,4.934890357608872,Private room,40,1,25,2017-12-04,4.31,2,161,,,
19202828,Decent Private Room 15min By Bus Frm Amsterdam Ctr,70137500,G.,,Noord-Oost,52.39704917515553,4.9325112150604955,Private room,60,1,6,2017-10-13,1.11,4,117,,,
14099734,Amazing full family house + private parking place!,84864877,Titia,,Noord-Oost,52.40642290302019,4.930562637675055,Entire home/apt,175,3,6,2017-08-07,0.37,1,0,,,
14443927,Family house in Dutch countryside near A'dam,88932190,Marian,,Noord-Oost,52.40692381869657,4.966551211892995,Entire home/apt,125,3,4,2017-01-01,0.25,1,0,,,
15435454,Rustic cottage in Amsterdam with free parking,2872698,Jackie,,Noord-Oost,52.39334979744611,4.994649343030538,Entire home/apt,75,2,5,2016-10-30,0.36,1,1,,,
20044033,Great view apartment in hip North + free parking,142387277,Thea,,Noord-Oost,52.397512293919974,4.928190823762962,Entire home/apt,80,3,4,2017-10-22,0.94,1,0,,,
18560093,Lovely room in Amsterdam north,62118163,Giulia,,Noord-Oost,52.39575176231726,4.937152470841318,Private room,50,2,4,2017-06-30,0.56,1,0,,,
13561575,Amsterdam Noord... the hip side of the city,66377477,Fabio,,Noord-Oost,52.40675793983627,4.929601186421234,Private room,49,1,29,2017-11-13,1.69,1,69,,,
3150016,Cosy B&B in 'rural Amsterdam',15990489,Wendie,,Noord-Oost,52.421283245162996,5.002262410875266,Entire home/apt,89,2,32,2017-10-21,1.30,1,354,,,
21882460,The  Good Breath of the North - Home,63936618,Valerio,,Noord-Oost,52.40650152158712,4.931244038039736,Private room,35,15,0,,,2,0,,,
13049566,Lovely familyhouse with garden and free parking,14004831,Lianne,,Noord-Oost,52.408739224513106,4.935103488938416,Entire home/apt,118,7,3,2017-05-02,0.19,1,0,,,
15070447,Spacious house close to meadows and lake.,6756868,Barbara,,Noord-Oost,52.389698336756865,4.9545732481679705,Entire home/apt,125,3,1,2017-07-20,0.22,1,0,,,
20281364,Spacious and bright apartment in Amsterdam,71772306,Anna&Jaap,,Noord-Oost,52.39645369642821,4.933273240084904,Entire home/apt,75,1,3,2017-09-11,0.94,1,13,,,
21493687,"Big appartment 100sqm, 10 minutes from City center",54436568,Naomi,,Noord-Oost,52.40211467286797,4.935224620014622,Entire home/apt,185,1,2,2017-11-19,1.43,1,68,,,
18807860,Amazing family dykehouse + parking,1256454,Lana,,Noord-Oost,52.38547850203658,4.958656105803069,Entire home/apt,105,4,0,,,2,7,,,
11859831,SpazioArte,63215612,Ed,,Noord-Oost,52.39553330590017,4.9410197683784265,Private room,60,1,29,2017-08-20,1.41,1,0,,,
6943965,Spacious family house with easy city center access,6604622,Charlotte,,Noord-Oost,52.389066074531605,4.954847611182758,Entire home/apt,129,3,6,2017-08-07,0.21,1,0,,,
13311521,Double bedroom in a townhouse in Amsterdam North,19950257,Beth,,Noord-Oost,52.40232536276237,4.945455158504145,Private room,60,1,19,2017-02-06,1.09,1,0,,,
11446455,Spacious waterfront house w garden,57306330,C,,Noord-Oost,52.38378947539988,4.965061834424677,Entire home/apt,225,5,1,2016-07-23,0.06,1,0,,,
19990508,Amsterdam - Double room,81947569,Atiqa,,Noord-Oost,52.39738074157209,4.933310949047939,Private room,69,1,2,2017-08-07,0.47,2,0,,,
13268428,Spacious room only 15 min. to centre of Amsterdam,2527236,Janine,,Noord-Oost,52.395586294686176,4.955375193697261,Private room,68,2,39,2017-10-24,2.16,4,0,,,
20162645,Traditional Amsterdam style house w lovely garden,16329548,Sanne,,Noord-Oost,52.39481976403794,4.949350109285928,Entire home/apt,85,2,7,2017-12-03,2.41,1,18,,,
16705542,Gypsy Waggon - A villa on wheels,3040748,Henk,,Noord-Oost,52.41307766921493,4.946082903601544,Private room,99,2,18,2017-10-21,2.28,10,211,,,
2353432,Lovely house +garden +free parking!,12018031,Marjolein & Ernst,,Noord-Oost,52.394770523573634,4.931712598174663,Entire home/apt,150,5,4,2017-08-13,0.10,1,306,,,
20595143,1 private room in a nice appartment in Amsterdam,147163174,Micha,,Noord-Oost,52.39494856398952,4.942924119714871,Private room,60,1,18,2017-11-05,5.63,1,65,,,
18269771,"Luxurious, quiet room in a nice apartment",19163028,Laszlo,,Noord-Oost,52.397881373159606,4.936302202642429,Private room,40,1,34,2017-11-23,4.49,2,166,,,
18031862,Spazio Arte 2,124027020,Ed,,Noord-Oost,52.39581879456541,4.939312677029478,Private room,80,1,10,2017-12-03,1.29,1,1,,,
8751830,Clean room in Amsterdam,8887625,Robin,,Noord-Oost,52.39901619556302,4.929945259732891,Private room,68,2,39,2017-11-19,1.49,1,83,,,
613088,Your own cottage in the countryside,3040748,Henk,,Noord-Oost,52.40991541897414,4.962910611730041,Private room,78,1,249,2017-11-19,3.87,10,324,,,
21314945,Spacious bedroom in Amsterdam Noord + bike!,33978347,Artem,,Noord-Oost,52.39771349757378,4.9371569965101525,Private room,50,7,0,,,1,0,,,
18644351,Close but Quiet Amsterdam Retreat,9308188,Mathias,,Noord-Oost,52.396409115699754,4.93409410762982,Entire home/apt,150,2,3,2017-06-25,0.45,1,0,,,
19360558,Eengezinswoning,135688360,Aysha,,Noord-Oost,52.406822494423544,4.932622994756911,Entire home/apt,200,7,2,2017-08-19,0.38,1,0,,,
6680635,Lovely FAMILY house in quiet street,34640268,Berber,,Noord-Oost,52.40692566617077,4.932043914310048,Entire home/apt,152,2,2,2016-01-03,0.07,1,0,,,
13678506,"Home for singles/couple!
A 3rd person is possible",79619999,Jente,,Noord-Oost,52.39515112308563,4.958788395536168,Entire home/apt,63,5,12,2017-08-22,0.74,1,0,,,
22046319,Amerbos apartment,122041180,Stella,,Noord-Oost,52.40380742554095,4.9403263889262,Entire home/apt,150,3,0,,,1,72,,,
5897261,Your double apartment on wheels,3040748,Henk,,Noord-Oost,52.41121372991402,4.947321391956235,Private room,72,2,67,2017-10-31,2.11,10,245,,,
14542822,Double bedroom in a shared apartment,47901426,Patrick,,Noord-Oost,52.39932516599871,4.9513623182305055,Private room,65,1,18,2017-07-28,1.14,1,183,,,
21718908,Private room in a luxurious & spacious penthouse.,25896180,Mariucella,,Noord-Oost,52.39584708853957,4.938972286654314,Private room,59,1,1,2017-11-20,1,1,29,,,
18049400,Lovely apartment in Amsterdam North,124212286,Melissa Helena,,Noord-Oost,52.394891708544236,4.934947250360416,Entire home/apt,95,2,3,2017-08-22,0.55,1,5,,,
13526838,Baanakkerspark amsterdam,77733713,Jos,,Noord-Oost,52.39621125198737,4.945447656056266,Entire home/apt,175,2,0,,,1,0,,,
21882595,Room in a super duper cozy apartment!,147934656,Tecla,,Noord-Oost,52.39888791986077,4.943886924860757,Private room,38,1,0,,,1,345,,,
11496001,Super locatie,60510703,Sandra,,Noord-Oost,52.401506615986385,4.937348672794831,Entire home/apt,145,90,4,2016-07-04,0.22,1,365,,,
21119081,Modern Apartment in Amsterdam-North(10 min to CS),140255197,Jochem,,Noord-Oost,52.39641510019538,4.934767181367788,Private room,112,1,6,2017-11-19,4.00,1,15,,,
5121714,200m2 met grote tuin en boomhut!,1122647,Jeannette,,Noord-Oost,52.3978052800146,4.924147226999714,Entire home/apt,200,4,6,2017-08-21,0.21,1,22,,,
13127944,Sunny family home 10 minutes from citycentre,21055819,Tom,,Noord-Oost,52.394484036643576,4.930343500004239,Entire home/apt,140,3,5,2017-08-16,0.31,1,0,,,
20047277,"Spacious, renovated apartment near Central Station",142418056,Nick,,Noord-Oost,52.39784877164609,4.943197741594911,Entire home/apt,98,3,3,2017-09-14,0.93,1,0,,,
16705077,Your cozy cottage in the countryside,3040748,Henk,,Noord-Oost,52.41045714777213,4.963086810234522,Private room,78,1,4,2017-10-26,0.42,10,345,,,
10538029,Cottage in country side Amsterdam,16575399,Harry And Chantel,,Noord-Oost,52.410792647116786,4.961213564267616,Private room,90,3,75,2017-11-27,3.61,2,232,,,
18562902,Sunshine room,128742651,Lisa,,Noord-Oost,52.40852812962964,4.92866332676632,Private room,65,1,64,2017-12-04,9.06,2,32,,,
3259374,De Zwaluwen (Ransdorp),13695627,Leontien En Michael,,Noord-Oost,52.396352199519626,4.996203556087988,Entire home/apt,140,4,34,2017-10-21,0.83,1,320,,,
12783817,"Clean, spacious room (24 m2) with a balcony",69573952,Masis,,Noord-Oost,52.403663617199186,4.945924942388901,Private room,59,2,28,2017-11-27,2.21,1,4,,,
20324981,Room in arty Amsterdam north!,134420287,Marije,,Noord-Oost,52.392886373041286,4.94704042710569,Private room,85,2,2,2017-09-02,0.59,1,0,,,
2842228,Your little appartment on wheels,3040748,Henk,,Noord-Oost,52.39390746619781,4.990683052314005,Private room,72,2,60,2017-11-01,1.39,10,247,,,
21219704,Bright studio Amsterdam,70775432,Alice,,Noord-Oost,52.4001599338399,4.95229483114622,Entire home/apt,90,1,3,2017-11-19,1.73,1,310,,,
17053872,NEW Lovely and bright Apartment - Amsterdam North!,29620735,Fernanda,,Noord-Oost,52.39859545858114,4.931847020919138,Entire home/apt,85,2,2,2017-10-15,0.23,1,0,,,
12761226,Nice Room in a spacious appartment,67844968,Tim,,Noord-Oost,52.39615039855739,4.932147102638534,Private room,49,2,46,2017-11-22,2.39,1,62,,,
20910012,Comfortable house with garden in Amsterdam-Noord,6232198,Thijs,,Noord-Oost,52.40545776329036,4.930849235491749,Entire home/apt,128,2,3,2017-11-14,1.17,1,3,,,
18105563,15 minutes from city centre,99956555,Touseef,,Noord-Oost,52.39233110328912,4.954161695656556,Private room,68,1,13,2017-11-04,1.65,1,361,,,
2667413,Family house on shores Amsterdam IJ,3042726,Julius,,Noord-Oost,52.38466298631033,4.957892804594077,Entire home/apt,189,5,8,2017-08-22,0.22,1,0,,,
3879260,a modern 2 floor apartment in Amsterdam North,20048480,Herma,,Noord-Oost,52.392272928980574,4.956066997868147,Entire home/apt,100,4,5,2017-10-25,1.16,1,9,,,
761411,Amsterdam Apartment - Clean Quiet Safe,4013546,Xsjong,,Noord-Oost,52.399415060290295,4.95310647349768,Private room,52,2,154,2017-11-26,2.49,2,358,,,
5124214,Best of both, city & countryside!,9261270,Jossien,,Noord-Oost,52.397422408480026,4.932480809645206,Entire home/apt,139,3,10,2017-10-27,0.48,1,104,,
2224816,Modern apartment with great view ,11353515,Fabian,,Noord-Oost,52.39949692956411,4.9441378195163255,Entire home/apt,140,2,36,2017-11-12,0.84,1,354,,,
20656865,Family house Amsterdam Free Parking,105578159,Imke,,Noord-Oost,52.408758806002545,4.931681173005975,Entire home/apt,149,2,2,2017-09-17,0.69,1,67,,,
21377718,Small Bright Room in Amsterdam,153832972,Daria,,Noord-Oost,52.39771979223976,4.938549258772196,Private room,32,2,5,2017-11-12,3.26,1,8,,,
11218361,Apartment in Amsterdam-North,58446174,(EMAIL HIDDEN),,Noord-Oost,52.39644425026537,4.937716754511974,Entire home/apt,49,6,0,,,1,0,,,
20720998,The Amsterdam Apartment,120686735,Rinus,,Noord-Oost,52.39488752577633,4.936221710349926,Entire home/apt,120,2,0,,,1,9,,,
14921039,Comfortable room with own bathroom incl breakfast,93781473,Colm,,Noord-Oost,52.40716327316563,4.934670673649381,Private room,70,1,49,2017-08-01,3.27,1,188,,,
9248684,Comfie room for 2,48059620,Aura,,Noord-Oost,52.39502739986984,4.953331532794909,Private room,45,2,22,2017-11-13,0.88,1,345,,,
6303583,Family house in child-friendly area + free parking,32508365,Myrna & Raymond,,Noord-Oost,52.40668107925355,4.934057070228482,Entire home/apt,185,1,21,2017-09-02,0.73,1,95,,,
4697911,family home with garden,16626677,Kees,,Noord-Oost,52.3991272984682,4.953999697510392,Entire home/apt,150,2,15,2017-08-30,0.42,1,2,,,
8675811,3 ROOMappartement @ Buikslotermeerplein North,11714074,Leen,,Noord-Oost,52.39771821042339,4.942374124822198,Entire home/apt,80,2,0,,,1,0,,,
7720233,Family house between city & nature,40565277,Iris,,Noord-Oost,52.405417033615464,4.933291821353229,Entire home/apt,116,5,1,2017-09-25,0.42,1,0,,,
3155284,Your cottage in the countryside ,3040748,Henk,,Noord-Oost,52.40921272516219,4.964782359423401,Private room,78,1,78,2017-10-31,1.91,10,346,,,
12578052,Luxury appt 15 min. to centre + gardn,2527236,Janine,,Noord-Oost,52.39367184434401,4.954516652085803,Entire home/apt,160,2,46,2017-11-15,2.66,4,65,,,
12165448,Great well styled houseboat in calm area,65342363,Ingeborg,,Noord-Oost,52.3806885881445,4.970332905275175,Entire home/apt,90,2,7,2017-07-02,0.48,1,0,,,
12585183,"Amsterdam, city villa, free P",68257235,Lex,,Noord-Oost,52.406646029320655,4.928136325823258,Entire home/apt,225,3,1,2016-06-13,0.06,1,0,,,
13540292,Large house with garden at famous Durgerdam,77889998,Hanna,,Noord-Oost,52.378728576815575,4.989368666964632,Entire home/apt,107,3,4,2017-08-06,0.88,1,0,,,
11645848,Relaxed and spacious family house,55754730,Christel,,Noord-Oost,52.3894034062231,4.955929828096382,Entire home/apt,249,2,0,,,1,0,,,
18226253,Eco Home In Amsterdam Noord (Free Parking).,1866281,Gianni,,Noord-Oost,52.39441177451762,4.950323331062367,Entire home/apt,110,5,0,,,1,0,,,
15374358,"Peaceful, green Amsterdam house",31206472,Ali,,Noord-Oost,52.390491656628456,4.954518980991813,Entire home/apt,150,5,9,2017-10-15,0.93,1,20,,,
18685245,Beautiful apartment in Amsterdam Noord,20168660,Mareijn & Jeanine,,Noord-Oost,52.3934978379954,4.948679016582326,Entire home/apt,85,2,4,2017-10-05,0.67,1,25,,,
14915385,Nice family home with private parkingspot,80474965,Peter&Maria,,Noord-Oost,52.38893859483204,4.958906984759125,Entire home/apt,94,3,4,2017-09-24,0.27,1,1,,,
13424779,Nice family apartment in Amsterdam,7237490,Yasser,,Noord-Oost,52.39352414342618,4.9547021815550725,Entire home/apt,100,9,0,,,1,0,,,
19980693,DecentRoom/apartmnt 15min By Bus Frm Ams Central .,70137500,G.,,Noord-Oost,52.39619979733236,4.93293637974571,Private room,50,1,10,2017-10-17,2.31,4,285,,,
1020573,Holiday house Skaap Amsterdam,5617764,Inge,,Noord-Oost,52.396522868650045,4.995234116336136,Entire home/apt,130,3,1,2013-10-21,0.02,1,355,,,
20288121,Amsterdam - Single Room*,81947569,Atiqa,,Noord-Oost,52.397803195155966,4.936166681683196,Private room,80,1,0,,,2,0,,,
18414048,Amsterdam,7858255,Dick,,Noord-Oost,52.38897943148703,4.9576399601610746,Entire home/apt,110,4,5,2017-08-10,0.69,1,0,,,
19743156,Spacious cozy family house with garden,70742218,Mirjam,,Noord-Oost,52.39908786900529,4.946970550244621,Entire home/apt,200,5,0,,,1,0,,,
13145222,Family house with free parking on the street,73302134,Jolanda,,Noord-Oost,52.38311272914469,4.965958748939315,Entire home/apt,185,4,3,2016-08-19,0.19,1,0,,,
6296657,Light family house in Amsterdam,5503200,Gwenda,,Noord-Oost,52.39882236404852,4.92562544748896,Entire home/apt,250,3,1,2017-04-17,0.13,1,364,,,
6463787,"Wooden Garden House, the Mulberry",9064164,Rachel,,Noord-Oost,52.41487865357878,5.026700926309879,Entire home/apt,85,4,67,2017-11-12,2.17,1,358,,,
3327727,Modern Family Home - Eternal Youth!,5800745,Vincent,,Noord-Oost,52.407508167197044,4.933180652387999,Entire home/apt,125,5,2,2015-07-22,0.05,2,0,,,
16238910,"Private,cozy room with double bed",60265303,Konstantine,,Noord-Oost,52.39898270791537,4.930656309081995,Private room,40,1,0,,,2,0,,,
18884811,Houseboat in Amsterdam,78652141,Saar,,Noord-Oost,52.380381357444925,4.966301333700832,Entire home/apt,75,2,4,2017-08-07,0.70,1,42,,,
9389404,Rustig gelegen studio in Durgerdam,48705328,Ans,,Noord-Oost,52.37514509550576,4.984980916653469,Private room,90,3,0,,,1,365,,,
7935029,"B&B Bloom, Amsterdam",20444853,Pieter,,Noord-Oost,52.38258438940337,4.9664618749285365,Private room,95,2,49,2017-11-22,1.77,1,19,,,
18546376,Boven het IJ,128742651,Lisa,,Noord-Oost,52.40768366336815,4.92840250572641,Private room,63,1,63,2017-11-26,8.83,2,34,,,
14134576,Great full house + sunny garden + parking place,85285663,Wietske,,Noord-Oost,52.40713496338593,4.931573648831374,Entire home/apt,125,2,2,2016-09-11,0.13,1,0,,,
6439888,Friendly family house with garden and free parking,4381603,Eelke,,Noord-Oost,52.38928866914168,4.958749449749853,Entire home/apt,130,4,5,2017-10-30,1.34,1,0,,,
12207691,Spacey room for 2,64739102,Aurelia,,Noord-Oost,52.396805503621934,4.954288933892336,Private room,63,2,20,2017-11-13,1.00,2,336,,,
13878012,Eternal Youth Lane - Modern Family Home,5800745,Vincent,,Noord-Oost,52.40589301536322,4.932430878431557,Entire home/apt,105,5,1,2016-08-06,0.06,2,0,,,
